time_s,knee_left_deg_3d,knee_right_deg_3d,elbow_left_deg_3d,elbow_right_deg_3d,torso_yaw_deg,torso_pitch_deg,torso_roll_deg,root_x_m,root_y_m,root_z_m,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z
0.800,160.596,71.09,145.872,127.909,-51.829,62.244,111.823,0.002339,-0.002268,0.002179,0.138468,0.129003,0.131521,0.13191,0.141375,0.144398,0.14564,0.110341,0.073538,0.145798,0.126654,0.064714,0.12996,0.11892,0.074238,0.226349,0.116664,0.232441,0.158964,0.22942,0.191276,0.227227,0.123479,-0.005473,0.01015,0.055471,0.071468,0.072446,-0.301897,0.056544,-0.343948,0.14647,-0.387535,-0.422317,-0.442295,-0.442469,-0.442806,-0.449261,-0.445321,-0.435464,-0.443767,-0.418729,-0.416132,-0.385823,-0.339278,-0.437385,-0.197945,-0.153656,-0.12812,-0.06739,-0.139462,-0.059037,-0.142197,-0.074556,-0.109904,-0.073757,0.028273,-0.032809,0.395335,0.243721,0.733291,0.232111,0.766888,0.216907,0.786833,0.242671,0.085868,0.096282,0.100228,0.098986,0.068267,0.059447,0.07792,0.153393,0.097978,0.121685,0.081216,0.279355,0.10624,0.329128,0.066063,0.391491,0.121348,0.404563,0.099273,0.398104,0.11522,0.38644,0.127531,0.096491,-0.092133,0.052505,-0.200668,0.121559,-0.087733,0.134972,-0.107604,0.155625,-0.064429
0.840,155.677,55.912,154.212,109.033,46.014,82.591,-147.521,0.002323,-0.0025,0.001941,0.179723,0.167212,0.170026,0.167571,0.179283,0.180404,0.18202,0.120504,0.079396,0.176463,0.157864,0.086379,0.111489,0.172197,0.070384,0.291042,0.108935,0.307302,0.152189,0.301348,0.189923,0.295322,0.117826,-0.005294,0.009941,-0.02179,0.192328,-0.148116,-0.166135,-0.183125,-0.212305,-0.142211,-0.260322,-0.446737,-0.471096,-0.471602,-0.470724,-0.472416,-0.46854,-0.457108,-0.478225,-0.423465,-0.441934,-0.403667,-0.382743,-0.411766,-0.233417,-0.137461,-0.175846,-0.070913,-0.191599,-0.071118,-0.192534,-0.090068,-0.154368,-0.081716,0.017548,-0.022547,0.390576,0.191677,0.73047,0.248794,0.761406,0.241006,0.803935,0.320802,-0.181399,-0.180587,-0.17097,-0.172054,-0.214339,-0.224152,-0.202025,-0.121829,-0.212038,-0.137803,-0.191096,0.054841,-0.107374,0.210547,-0.097057,0.401016,0.093982,0.421059,0.073172,0.404911,0.096449,0.397976,0.085882,0.096853,-0.092972,0.049835,-0.17604,0.109927,-0.063748,0.118069,-0.081558,0.121883,-0.043902
0.880,105.28,98.482,113.611,121.591,-80.016,53.758,85.748,0.002508,-0.00272,0.00178,0.172508,0.162451,0.165634,0.164865,0.170582,0.172957,0.174812,0.116048,0.075363,0.162288,0.143982,0.081541,0.105871,0.154627,0.079378,0.267523,0.119426,0.283575,0.161522,0.280369,0.21427,0.272579,0.132763,-0.003338,0.008354,0.10473,0.133068,-0.09842,-0.281227,-0.147655,-0.321135,-0.124767,-0.28718,-0.333853,-0.351016,-0.350033,-0.351536,-0.360588,-0.35609,-0.346919,-0.377388,-0.343874,-0.33596,-0.304348,-0.272538,-0.4019,-0.172652,-0.159725,-0.171272,-0.120068,-0.186699,-0.112054,-0.201213,-0.139964,-0.159022,-0.131798,0.028203,-0.033643,0.325061,0.26878,0.460945,0.500049,0.477672,0.524313,0.557131,0.574774,0.188631,0.205123,0.211511,0.206153,0.168831,0.156441,0.175822,0.277076,0.188248,0.224054,0.169785,0.327179,0.182524,0.2563,0.100124,0.281433,0.110192,0.269567,0.070771,0.269832,0.076022,0.276293,0.10607,0.08966,-0.0861,0.027035,-0.185903,-0.015646,-0.244459,-0.010692,-0.293047,-0.001323,-0.349756
0.920,82.783,151.29,143.145,123.69,-111.296,55.94,57.229,0.00166,-0.00256,0.001774,0.207884,0.197809,0.199166,0.19835,0.212042,0.213739,0.21629,0.164321,0.131481,0.208755,0.191912,0.139784,0.101908,0.186293,0.012172,0.306489,0.087751,0.315785,0.146742,0.305565,0.202297,0.312095,0.108923,0.03427,-0.030951,0.28739,-0.202916,0.01179,-0.467192,-0.049054,-0.48945,-0.041567,-0.398511,-0.432094,-0.440899,-0.442259,-0.440995,-0.457323,-0.455187,-0.441976,-0.4476,-0.434085,-0.425959,-0.403101,-0.319228,-0.487895,-0.241767,-0.293215,-0.245995,-0.146386,-0.281785,-0.135847,-0.294323,-0.151675,-0.233847,-0.145446,0.028818,-0.033938,0.270862,0.293608,0.498729,0.547569,0.520508,0.574425,0.590051,0.616279,0.143689,0.156152,0.162348,0.159573,0.125349,0.116229,0.133038,0.212209,0.133318,0.178206,0.129267,0.315484,0.134699,0.412223,0.078181,0.635248,0.101164,0.661144,0.062659,0.664422,0.076822,0.640985,0.105283,0.094164,-0.090615,-0.030691,-0.137663,-0.013745,-0.040217,0.01725,-0.068481,0.030325,-0.146778
0.960,100.171,147.192,136.04,133.728,-149.389,55.859,18.864,0.000335,-0.00211,0.001446,0.213676,0.205263,0.205609,0.203871,0.213765,0.215805,0.217792,0.1741,0.128122,0.219419,0.199815,0.169637,0.068664,0.181999,0.002114,0.294727,0.076367,0.298297,0.129667,0.294892,0.185316,0.302954,0.097903,0.058409,-0.05774,0.269209,-0.252802,0.10164,-0.548352,0.058081,-0.576503,0.108337,-0.52988,-0.513267,-0.529798,-0.531694,-0.529458,-0.542585,-0.540754,-0.527292,-0.540697,-0.509819,-0.506596,-0.478634,-0.382255,-0.520072,-0.2455,-0.289558,-0.252723,-0.175107,-0.296309,-0.161333,-0.320007,-0.187466,-0.244002,-0.178301,0.027579,-0.0318,0.280266,0.290427,0.532617,0.521278,0.558921,0.546278,0.616026,0.591094,-0.045778,-0.038505,-0.027594,-0.028649,-0.065923,-0.075597,-0.059253,0.030324,-0.045882,-0.000946,-0.049413,0.182529,-0.008212,0.399266,-0.11439,0.576452,-0.156166,0.618472,-0.213198,0.612069,-0.199831,0.581572,-0.154258,0.095518,-0.092627,-0.046419,-0.104877,0.016057,0.061806,0.050339,0.040292,0.038086,-0.034169
1.000,132.133,140.536,134.717,130.0,-153.653,63.383,14.005,0.000714,-0.001924,0.001309,0.210183,0.202586,0.203934,0.203074,0.212859,0.214749,0.216927,0.169932,0.12472,0.213834,0.19515,0.153569,0.074529,0.157975,0.01211,0.269286,0.086703,0.275757,0.136449,0.282075,0.187844,0.281264,0.105941,0.052405,-0.050976,0.237419,-0.211269,0.203853,-0.581569,0.179021,-0.619676,0.262769,-0.605119,-0.505928,-0.525021,-0.526598,-0.525135,-0.532603,-0.530605,-0.518218,-0.555621,-0.498765,-0.509619,-0.473106,-0.414331,-0.513981,-0.244506,-0.267628,-0.231835,-0.173288,-0.263766,-0.161699,-0.283156,-0.196942,-0.22071,-0.179784,0.025463,-0.029312,0.293187,0.287694,0.65599,0.502805,0.691672,0.52902,0.717274,0.56412,-0.042714,-0.039541,-0.029712,-0.031763,-0.071688,-0.082197,-0.064656,0.01339,-0.081587,-0.003618,-0.057519,0.152918,-0.046488,0.350477,-0.154934,0.547114,-0.187709,0.587561,-0.239368,0.578735,-0.223061,0.550125,-0.184113,0.09653,-0.093913,0.008931,-0.117739,0.08578,0.025659,0.105604,0.004428,0.077817,-0.047145
1.040,118.504,142.787,147.189,121.561,-124.837,77.976,43.934,0.001229,-0.002015,0.001164,0.207737,0.19883,0.200278,0.199559,0.209192,0.211256,0.213258,0.168948,0.124105,0.210582,0.192266,0.107473,0.089235,0.08009,0.021354,0.147345,0.102239,0.159906,0.14825,0.154236,0.196114,0.158248,0.119392,-0.001319,0.003776,-0.126927,0.128129,-0.437543,0.075759,-0.493284,0.073916,-0.515663,0.203565,-0.509534,-0.53249,-0.534205,-0.533067,-0.542195,-0.538635,-0.526437,-0.559029,-0.503827,-0.511949,-0.473633,-0.428309,-0.50047,-0.243165,-0.26087,-0.155807,-0.169804,-0.168332,-0.163228,-0.173722,-0.196814,-0.141404,-0.179205,0.018073,-0.022102,0.343812,0.28639,0.399842,0.62036,0.397429,0.65806,0.451661,0.680345,-0.040538,-0.043241,-0.032166,-0.035621,-0.073032,-0.083814,-0.063436,0.008245,-0.074654,-0.004628,-0.053365,0.172962,-0.032601,0.346464,-0.117041,0.549731,-0.122387,0.587674,-0.169299,0.58991,-0.163936,0.553658,-0.119242,0.097975,-0.095648,0.023124,-0.092927,0.063774,0.046773,0.079094,0.02625,0.0749,-0.000899
1.080,144.528,82.761,157.714,105.098,-127.957,78.647,40.091,0.001535,-0.002026,0.000979,0.206651,0.197738,0.19939,0.19862,0.207378,0.209407,0.211842,0.166081,0.123287,0.208051,0.190683,0.115297,0.092939,0.056725,0.026216,0.080616,0.142139,0.066391,0.190355,0.073138,0.245097,0.084641,0.161204,0.003698,-0.000629,-0.073939,0.038044,0.039762,-0.319895,0.022184,-0.372995,0.116017,-0.448881,-0.537763,-0.56263,-0.563642,-0.56257,-0.566863,-0.564213,-0.551771,-0.582687,-0.523014,-0.539722,-0.500007,-0.428326,-0.500488,-0.223935,-0.255558,-0.075473,-0.16919,-0.065395,-0.16318,-0.061245,-0.197079,-0.050867,-0.178786,0.018226,-0.022278,0.380551,0.285066,0.723402,0.296461,0.759263,0.28325,0.773286,0.342631,-0.042106,-0.038083,-0.029498,-0.03277,-0.071102,-0.081618,-0.06193,0.014012,-0.078798,-0.00622,-0.059453,0.180239,-0.057217,0.308341,-0.097903,0.435628,-0.030565,0.46988,-0.068982,0.456154,-0.039228,0.431414,-0.018133,0.107776,-0.105818,0.063712,-0.137668,0.138493,0.019425,0.153766,0.002467,0.153443,0.013416
1.120,172.277,91.204,149.217,112.492,-50.303,60.847,115.578,0.00205,-0.002809,0.001136,0.207254,0.197131,0.198425,0.197236,0.20763,0.21018,0.212476,0.123452,0.122828,0.205099,0.189581,0.046616,0.123577,0.06508,0.142882,0.084143,0.232461,0.098091,0.298167,0.100884,0.319259,0.090642,0.238126,-0.008639,0.012739,0.024971,0.034817,0.01083,-0.33531,-0.011262,-0.379659,0.070706,-0.427312,-0.523674,-0.54638,-0.547365,-0.546332,-0.554332,-0.551659,-0.53872,-0.567128,-0.500917,-0.534973,-0.497051,-0.391068,-0.471284,-0.178553,-0.224689,-0.056495,-0.166857,-0.064235,-0.171662,-0.064354,-0.20397,-0.037501,-0.178341,0.023555,-0.029172,0.387923,0.240758,0.707698,0.279834,0.741465,0.274824,0.764733,0.317231,0.180285,0.19221,0.196899,0.195614,0.151634,0.143448,0.160862,0.231053,0.11546,0.211333,0.150806,0.331076,0.098079,0.385541,0.088729,0.508761,0.204556,0.542226,0.181029,0.534503,0.205352,0.505085,0.213518,0.108487,-0.106215,0.054463,-0.195795,0.008316,-0.194182,0.00791,-0.225666,0.022124,-0.205719
1.160,64.907,134.211,137.684,99.393,-7.24,47.087,152.261,0.001903,-0.002983,0.000948,0.26547,0.244559,0.246839,0.246386,0.269947,0.272598,0.27562,0.133624,0.174425,0.236551,0.240534,0.029937,0.195008,-0.024174,0.213765,0.036681,0.316608,0.041309,0.383872,0.046633,0.412227,0.047755,0.326326,-0.017172,0.020979,0.119746,0.02334,-0.15558,-0.276489,-0.216056,-0.308605,-0.283445,-0.2418,-0.534285,-0.558039,-0.559493,-0.55995,-0.564438,-0.561347,-0.549049,-0.576241,-0.507312,-0.535119,-0.494844,-0.432796,-0.471801,-0.279678,-0.224922,-0.171075,-0.187061,-0.161511,-0.198475,-0.146658,-0.23114,-0.14687,-0.208068,0.016252,-0.022217,0.365078,0.291458,0.348086,0.592152,0.34078,0.618483,0.405671,0.665662,0.122539,0.127859,0.134476,0.132626,0.09212,0.082825,0.10094,0.219584,0.05202,0.152921,0.097429,0.239369,0.071762,0.334372,0.041137,0.513807,0.17713,0.553471,0.151594,0.552548,0.175253,0.516111,0.185003,0.107724,-0.105827,0.08941,-0.144282,0.13098,-0.143372,0.149848,-0.176415,0.232441,-0.155845
1.200,70.438,144.893,114.549,113.47,-3.184,42.192,157.865,0.001584,-0.002681,0.001002,0.2374,0.210801,0.211575,0.213024,0.241168,0.247063,0.252405,0.098558,0.160628,0.201707,0.225966,-0.005538,0.200412,-0.115403,0.212869,-0.039435,0.337281,-0.033458,0.402285,-0.01486,0.433376,-0.024016,0.351367,-0.021954,0.025122,0.21446,-0.041529,-0.109496,-0.339329,-0.165419,-0.367777,-0.192166,-0.286717,-0.540436,-0.558348,-0.558943,-0.560394,-0.564628,-0.562319,-0.552066,-0.56672,-0.502551,-0.536047,-0.49685,-0.424611,-0.475258,-0.267986,-0.258742,-0.13452,-0.201182,-0.11311,-0.203125,-0.099669,-0.238078,-0.106544,-0.218023,0.012997,-0.018358,0.310744,0.311797,0.421822,0.619475,0.431653,0.644808,0.507757,0.685398,0.131612,0.129424,0.136028,0.132951,0.093648,0.080912,0.10165,0.169391,0.0423,0.149296,0.093533,0.217719,0.050247,0.191876,-0.036461,0.200422,-0.022662,0.209987,-0.070416,0.211135,-0.049361,0.198306,-0.016021,0.107447,-0.105442,0.084591,-0.177173,0.092053,-0.166552,0.115705,-0.199793,0.213349,-0.242202
1.240,82.659,150.941,85.139,110.099,-6.958,36.66,151.765,0.001631,-0.002801,0.001202,0.142192,0.121666,0.122027,0.124125,0.150123,0.155948,0.159435,0.055326,0.120447,0.130346,0.144761,-0.0369,0.191502,-0.175263,0.234297,-0.072242,0.347674,-0.05912,0.418803,-0.036916,0.433082,-0.054872,0.355016,-0.020181,0.023442,0.268761,-0.125873,0.03733,-0.445242,-0.013591,-0.483253,-0.047603,-0.433006,-0.459544,-0.471906,-0.472783,-0.473667,-0.475588,-0.473284,-0.463015,-0.483375,-0.409034,-0.457192,-0.41758,-0.36235,-0.435195,-0.266299,-0.284581,-0.130499,-0.242724,-0.120662,-0.248735,-0.105881,-0.274571,-0.100965,-0.257018,0.014328,-0.01993,0.2617,0.305622,0.480864,0.590087,0.496727,0.61529,0.554932,0.66744,0.211349,0.206048,0.211714,0.209064,0.180462,0.168133,0.187395,0.198604,0.137069,0.221365,0.177727,0.23928,0.093847,0.208246,0.057256,0.251482,0.140522,0.265283,0.111473,0.264575,0.130847,0.252175,0.14683,0.102653,-0.10025,0.030349,-0.190135,0.075613,-0.167349,0.099951,-0.199555,0.194766,-0.242061
1.280,107.602,154.324,92.327,106.603,5.553,18.769,163.855,0.001631,-0.002954,0.000648,0.102191,0.088755,0.090126,0.091101,0.118549,0.123581,0.128113,0.043905,0.113822,0.097859,0.112157,-0.034104,0.1919,-0.198674,0.261795,-0.145425,0.321354,-0.132069,0.381759,-0.110856,0.394056,-0.131175,0.322433,-0.017791,0.021052,0.241368,-0.208963,0.101015,-0.559585,0.065194,-0.600695,0.109062,-0.563794,-0.457285,-0.470776,-0.4717,-0.472266,-0.471036,-0.468864,-0.457593,-0.486539,-0.410283,-0.457446,-0.416914,-0.372725,-0.437614,-0.294429,-0.32497,-0.160804,-0.29558,-0.149655,-0.298228,-0.109252,-0.323356,-0.124167,-0.311356,0.011068,-0.016977,0.280125,0.302688,0.594469,0.562988,0.626293,0.583615,0.708611,0.639152,0.161789,0.17012,0.178944,0.174696,0.133423,0.123153,0.14164,0.096944,0.102251,0.192749,0.134474,0.136364,0.08849,0.048219,0.087981,0.054067,0.271146,0.068788,0.267744,0.066242,0.278025,0.05235,0.275908,0.091686,-0.09039,0.0097,-0.167774,0.096722,-0.109573,0.121914,-0.136888,0.169854,-0.188846
1.320,131.014,134.488,87.706,93.759,1.91,25.237,162.146,0.001704,-0.003035,0.001084,0.111188,0.09103,0.091465,0.093272,0.116327,0.121654,0.12581,0.032144,0.094874,0.104897,0.115262,-0.045903,0.186905,-0.206967,0.227204,-0.121553,0.277565,-0.110341,0.31505,-0.083265,0.310927,-0.106016,0.265538,-0.019482,0.02289,0.220571,-0.157391,0.221059,-0.552503,0.200353,-0.598879,0.272955,-0.587081,-0.458715,-0.472578,-0.474049,-0.473371,-0.476484,-0.473979,-0.461478,-0.491101,-0.419356,-0.461029,-0.421331,-0.369646,-0.438875,-0.253582,-0.306418,-0.141586,-0.294483,-0.137235,-0.309674,-0.111053,-0.340898,-0.107819,-0.312083,0.011993,-0.018064,0.308682,0.293947,0.685909,0.474758,0.72406,0.479848,0.765885,0.544581,0.164701,0.163478,0.168115,0.166075,0.130607,0.119016,0.138177,0.128589,0.090011,0.181691,0.130953,0.159183,0.077999,0.128058,0.058943,0.140215,0.183538,0.152151,0.161449,0.145813,0.178713,0.136092,0.188245,0.097027,-0.094859,0.021769,-0.213818,0.15428,-0.130015,0.18006,-0.15458,0.201268,-0.184258
1.360,158.623,121.347,91.334,98.726,-14.69,36.573,142.288,0.00202,-0.003669,0.001239,0.124093,0.103723,0.104301,0.106718,0.126423,0.13164,0.135085,0.0418,0.091035,0.115241,0.121985,-0.047656,0.186618,-0.184439,0.210607,-0.082077,0.276232,-0.073653,0.324861,-0.045339,0.327127,-0.066282,0.271105,-0.027961,0.032,0.159028,-0.147948,0.247632,-0.516983,0.237596,-0.562074,0.310066,-0.557385,-0.445365,-0.457521,-0.457661,-0.459484,-0.46125,-0.458314,-0.448808,-0.468354,-0.404246,-0.443154,-0.403895,-0.333431,-0.435411,-0.186581,-0.292626,-0.087071,-0.271057,-0.084909,-0.280875,-0.069301,-0.311751,-0.060677,-0.287413,0.018273,-0.025612,0.380723,0.292724,0.729259,0.36901,0.766772,0.364194,0.767172,0.398548,0.271585,0.276778,0.281289,0.276005,0.245974,0.23435,0.251582,0.276169,0.216602,0.284874,0.23669,0.294098,0.144557,0.220746,0.100701,0.219401,0.159385,0.241679,0.132089,0.236811,0.147429,0.216422,0.165293,0.096815,-0.094338,0.06032,-0.237028,0.136047,-0.153735,0.158225,-0.180157,0.178572,-0.183934
1.400,162.466,96.152,96.674,98.037,-20.219,38.9,138.621,0.002044,-0.003665,0.001445,0.130889,0.108653,0.10933,0.112028,0.130971,0.135849,0.138981,0.036768,0.076476,0.119803,0.124256,-0.057817,0.181193,-0.155877,0.197533,-0.055469,0.27301,-0.045926,0.32749,-0.025644,0.337185,-0.042959,0.271426,-0.037122,0.041211,0.130989,-0.037145,0.194617,-0.450803,0.179109,-0.500774,0.261065,-0.548757,-0.450916,-0.464607,-0.464906,-0.466373,-0.46861,-0.465762,-0.455915,-0.475171,-0.412108,-0.448243,-0.40954,-0.335546,-0.448308,-0.170624,-0.287858,-0.084928,-0.267097,-0.086992,-0.276672,-0.076135,-0.301996,-0.061031,-0.284378,0.02475,-0.032079,0.381535,0.275643,0.714383,0.257093,0.749948,0.242631,0.74681,0.260938,0.265916,0.272073,0.276531,0.272305,0.23848,0.22826,0.245162,0.284312,0.205192,0.28322,0.232159,0.330174,0.144026,0.31387,0.097209,0.376357,0.147923,0.394531,0.118119,0.394029,0.136842,0.377099,0.155915,0.097703,-0.094813,0.083146,-0.223607,0.130372,-0.136895,0.149367,-0.157525,0.183397,-0.09436
1.440,160.541,71.421,121.332,127.474,-15.547,38.911,144.067,0.002147,-0.003329,0.001567,0.160674,0.13976,0.141566,0.142968,0.167658,0.171196,0.174011,0.062881,0.101304,0.146323,0.150062,-0.048289,0.180034,-0.04822,0.18778,0.057716,0.204746,0.058865,0.247849,0.063071,0.257085,0.067034,0.198579,-0.037781,0.042074,0.086807,0.086956,0.100066,-0.305388,0.083325,-0.356646,0.201088,-0.422245,-0.451798,-0.466605,-0.466834,-0.468939,-0.472013,-0.468599,-0.458235,-0.479168,-0.425381,-0.450769,-0.41666,-0.369094,-0.44873,-0.232575,-0.231802,-0.158904,-0.132364,-0.162834,-0.133699,-0.144703,-0.139344,-0.129516,-0.138408,0.02218,-0.028838,0.377452,0.239274,0.697555,0.200627,0.731115,0.181778,0.734004,0.200183,0.254158,0.264284,0.270023,0.258062,0.230625,0.217925,0.237845,0.255537,0.1816,0.257914,0.209289,0.302459,0.122125,0.338243,0.100011,0.528589,0.205451,0.570715,0.191114,0.566164,0.209955,0.531921,0.213926,0.097352,-0.094219,0.083372,-0.21451,0.125517,-0.129486,0.143848,-0.147689,0.176729,-0.062691
1.480,153.09,52.613,138.357,121.337,-46.719,58.287,121.303,0.001944,-0.003186,0.002053,0.16518,0.150774,0.152781,0.153255,0.1688,0.171892,0.174926,0.085209,0.081587,0.150519,0.148619,0.017849,0.0973,0.087112,0.101568,0.228981,0.211164,0.243657,0.261966,0.243419,0.267376,0.237083,0.212231,-0.029494,0.033383,0.00946,0.209163,-0.091892,-0.165985,-0.125016,-0.211642,-0.058943,-0.242429,-0.456529,-0.472239,-0.472588,-0.47368,-0.483398,-0.480115,-0.470427,-0.481945,-0.447989,-0.451799,-0.424672,-0.367758,-0.458935,-0.216811,-0.236121,-0.157623,-0.134817,-0.166194,-0.150832,-0.1623,-0.183651,-0.135166,-0.145808,0.023101,-0.029472,0.37855,0.187339,0.68915,0.209796,0.72057,0.198722,0.749175,0.259503,0.134739,0.158,0.164275,0.159396,0.117059,0.105855,0.126577,0.238006,0.127512,0.173144,0.115289,0.300613,0.119654,0.353408,0.043038,0.461224,0.09233,0.486249,0.054461,0.482292,0.082042,0.458921,0.103604,0.102136,-0.09803,0.077574,-0.210846,0.121704,-0.128988,0.137805,-0.149274,0.165848,-0.083431
1.520,120.669,87.673,149.584,133.69,-78.655,60.223,92.233,0.002077,-0.003171,0.00206,0.148407,0.145608,0.147611,0.148303,0.153489,0.157258,0.159909,0.08984,0.07592,0.13384,0.124758,0.050935,0.07085,0.169074,0.079864,0.28286,0.18735,0.2973,0.243349,0.285214,0.266214,0.285469,0.195869,-0.015921,0.020074,0.054498,0.142798,-0.202125,-0.171761,-0.259754,-0.20782,-0.250656,-0.158984,-0.361174,-0.370853,-0.371039,-0.371635,-0.38294,-0.379685,-0.370087,-0.401067,-0.368633,-0.368762,-0.340433,-0.332998,-0.435574,-0.247625,-0.233821,-0.226518,-0.158876,-0.235124,-0.169582,-0.247873,-0.199968,-0.214883,-0.170926,0.02871,-0.035052,0.374267,0.204617,0.613468,0.368698,0.638427,0.389588,0.734832,0.466812,0.153524,0.172383,0.178001,0.173924,0.135186,0.122425,0.142655,0.240107,0.149611,0.190477,0.134497,0.29692,0.148043,0.245698,0.041478,0.146003,-0.025071,0.124046,-0.0785,0.118368,-0.072067,0.134503,-0.02474,0.09082,-0.086701,0.003848,-0.194698,-0.000934,-0.149,0.009013,-0.182474,0.011274,-0.201052
1.560,89.963,159.033,155.509,114.715,-162.27,47.526,7.471,0.001431,-0.00425,0.001449,0.149205,0.146041,0.147983,0.148259,0.156177,0.159277,0.162375,0.107822,0.078123,0.145052,0.129058,0.107911,0.04144,0.222161,0.051786,0.324444,0.12171,0.346257,0.183498,0.323974,0.210118,0.325234,0.129195,0.049686,-0.046825,0.273343,-0.194424,-0.005244,-0.493388,-0.068837,-0.532347,-0.075236,-0.494771,-0.329963,-0.3403,-0.341686,-0.340577,-0.345001,-0.341889,-0.32905,-0.360896,-0.305398,-0.333171,-0.300378,-0.321338,-0.364357,-0.290981,-0.210039,-0.327169,-0.186799,-0.377565,-0.235365,-0.38506,-0.268747,-0.31682,-0.213914,0.015785,-0.024285,0.246364,0.238824,0.56221,0.550517,0.587637,0.574155,0.670889,0.62246,-0.08938,-0.088114,-0.082094,-0.080239,-0.119603,-0.128376,-0.107847,-0.05357,-0.129778,-0.05274,-0.101032,0.071703,-0.007739,0.198222,0.036317,0.401315,0.165592,0.432645,0.139746,0.427241,0.153455,0.4008,0.162596,0.085438,-0.082539,-0.008161,-0.142539,0.105239,-0.112703,0.124543,-0.142193,0.091039,-0.203354
1.600,99.393,153.22,119.185,141.906,-169.267,55.23,-3.097,0.00114,-0.002753,0.001527,0.200077,0.205901,0.206364,0.205199,0.199149,0.20549,0.207183,0.164189,0.109452,0.193227,0.17608,0.157535,0.044262,0.170812,0.032058,0.268458,0.07944,0.281039,0.112991,0.284238,0.161892,0.276537,0.095217,0.052584,-0.050304,0.298821,-0.219579,0.144256,-0.545653,0.112788,-0.573693,0.232645,-0.506437,-0.461157,-0.478826,-0.480919,-0.48072,-0.48275,-0.484805,-0.473261,-0.516616,-0.462674,-0.472918,-0.436295,-0.396013,-0.454975,-0.277519,-0.222028,-0.273367,-0.184884,-0.299938,-0.19385,-0.317682,-0.238079,-0.263569,-0.201051,0.010411,-0.015917,0.246521,0.252101,0.580433,0.51216,0.607531,0.530693,0.663341,0.57609,-0.10615,-0.099153,-0.092254,-0.095734,-0.133235,-0.14903,-0.127768,-0.044148,-0.138107,-0.068845,-0.127477,0.077945,-0.10167,0.003892,-0.32054,-0.112255,-0.483949,-0.128838,-0.551026,-0.133248,-0.546721,-0.12078,-0.489819,0.088074,-0.08502,-0.042716,-0.114958,0.090655,-0.015116,0.115036,-0.045554,0.07066,-0.16076
1.640,131.732,142.09,132.726,84.772,-117.482,61.122,54.991,0.001118,-0.002993,0.001991,0.193962,0.202192,0.198087,0.200801,0.198218,0.202949,0.203572,0.158233,0.107044,0.185905,0.172982,0.119659,0.054483,0.125746,0.00737,0.222841,0.080109,0.232868,0.127417,0.236385,0.164297,0.233664,0.091108,0.041131,-0.038896,0.245695,-0.20125,0.272778,-0.561945,0.255482,-0.59817,0.318809,-0.550062,-0.469582,-0.48469,-0.486602,-0.486247,-0.495602,-0.494603,-0.483541,-0.508353,-0.462478,-0.472008,-0.437427,-0.386904,-0.489225,-0.249746,-0.249184,-0.247811,-0.186375,-0.271056,-0.195554,-0.285654,-0.238345,-0.235572,-0.203026,0.021801,-0.027787,0.270442,0.221249,0.595231,0.420402,0.634124,0.449503,0.669643,0.489816,0.156786,0.175252,0.185831,0.179489,0.145357,0.137006,0.149081,0.228086,0.135782,0.191174,0.135482,0.318227,0.067759,0.454468,-0.222898,0.725601,-0.169738,0.769826,-0.212765,0.777279,-0.200124,0.741834,-0.168945,0.09084,-0.086859,-0.026415,-0.144717,0.055732,-0.035628,0.071577,-0.062776,0.057234,-0.118624
